Cycle 3,Sample School,Sample School,Sample School,Sample School,Sample School
Date,Grade,Class,Diner,Quantity,Meal
28-Oct-24,Grade 4,45Test,d48201a6,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Test,b012769c,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Test,7a9ecbf7,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Test,02a6bf6d,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Test,1ff014ff,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Test,584f63b2,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Test,83b1c7ca,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Test,11806112,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 4,45Test,6ba5d608,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45Test,809c4c30,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45Test,e577c9b5,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45Test,c67a3fb9,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45Test,ee406a81,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45Test,ef2286ae,1,Macaroni and Cheese with Beef and Vegetables
29-Oct-24,Grade 4,45Test,d48201a6,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 4,45Test,b012769c,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 4,45Test,1ff014ff,1,Soft Shell Black Bean Tacos with Cheese and Vegetables
29-Oct-24,Grade 4,45Test,584f63b2,1,Soft Shell Black Bean Tacos with Cheese and Vegetables
29-Oct-24,Grade 4,45Test,83b1c7ca,1,Soft Shell Black Bean Tacos with Cheese and Vegetables
29-Oct-24,Grade 4,45Test,11806112,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 4,45Test,6ba5d608,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45Test,809c4c30,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45Test,e577c9b5,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45Test,c67a3fb9,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45Test,ee406a81,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45Test,ef2286ae,1,Soft Chicken Taco with Cheese and Vegetables
30-Oct-24,Grade 4,45Test,d48201a6,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 4,45Test,1ff014ff,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 4,45Test,584f63b2,1,Baked Potato with Bean Chili Toppings and Vegetables
30-Oct-24,Grade 4,45Test,83b1c7ca,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 4,45Test,11806112,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45Test,e577c9b5,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45Test,ee406a81,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45Test,ef2286ae,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45Test,061683f1,1,Baked Potato with Beef Chilli and Vegetables
31-Oct-24,Grade 4,45Test,38e05126,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45Test,d6f141d4,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45Test,d48201a6,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45Test,1ff014ff,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45Test,584f63b2,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45Test,83b1c7ca,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45Test,11806112,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45Test,6ba5d608,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 5,45Test,e577c9b5,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 5,45Test,c67a3fb9,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45Test,ee406a81,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45Test,69eb7e72,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45Test,ef2286ae,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45Test,061683f1,1,Maple Apple French Toast Bake with Apples and Blueberries
01-Nov-24,Grade 4,45Test,38e05126,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Test,d6f141d4,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Test,d48201a6,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Test,b012769c,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Test,7a9ecbf7,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Test,02a6bf6d,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Test,1ff014ff,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Test,584f63b2,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 4,45Test,83b1c7ca,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Test,11806112,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 4,45Test,6ba5d608,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Test,809c4c30,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Test,e577c9b5,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 5,45Test,c67a3fb9,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Test,ee406a81,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Test,3877364f,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 5,45Test,69eb7e72,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Test,ef2286ae,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Test,061683f1,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Test,b3fafabe,1,Mini Cheese Pizza with Vegetables
04-Nov-24,Grade 4,45Test,d6f141d4,1,Pasta with Tomato Lentil Sauce
04-Nov-24,Grade 4,45Test,d48201a6,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45Test,b012769c,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45Test,7a9ecbf7,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45Test,02a6bf6d,1,Pasta with Tomato Lentil Sauce
04-Nov-24,Grade 4,45Test,1ff014ff,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45Test,584f63b2,1,Pasta with Tomato Lentil Sauce
04-Nov-24,Grade 4,45Test,83b1c7ca,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45Test,11806112,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45Test,6ba5d608,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45Test,809c4c30,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45Test,e577c9b5,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45Test,c67a3fb9,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45Test,ee406a81,1,Pasta with Tomato Lentil Sauce
04-Nov-24,Grade 5,45Test,ef2286ae,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45Test,061683f1,1,Pasta with Tomato Beef Sauce
05-Nov-24,Grade 4,45Test,d48201a6,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 4,45Test,1ff014ff,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 4,45Test,584f63b2,1,Chickpea Curry with Rice and Vegetables
05-Nov-24,Grade 4,45Test,83b1c7ca,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Test,e577c9b5,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Test,c67a3fb9,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Test,ee406a81,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Test,ef2286ae,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Test,061683f1,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
06-Nov-24,Grade 4,45Test,d6f141d4,1,Black Bean Burrito Bowl
06-Nov-24,Grade 4,45Test,d48201a6,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 4,45Test,b012769c,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 4,45Test,1ff014ff,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 4,45Test,584f63b2,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 4,45Test,83b1c7ca,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 4,45Test,11806112,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45Test,809c4c30,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45Test,e577c9b5,1,Black Bean Burrito Bowl
06-Nov-24,Grade 5,45Test,ee406a81,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45Test,ef2286ae,1,Cheesy Bean Burrito in Tortilla with Vegetables
07-Nov-24,Grade 4,45Test,d48201a6,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 4,45Test,02a6bf6d,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 4,45Test,1ff014ff,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 4,45Test,584f63b2,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 4,45Test,83b1c7ca,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 4,45Test,11806112,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 4,45Test,6ba5d608,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Test,e577c9b5,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Test,c67a3fb9,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Test,ee406a81,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Test,69eb7e72,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Test,ef2286ae,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Test,061683f1,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
08-Nov-24,Grade 4,45Test,38e05126,1,Chicken Ranch Wrap
08-Nov-24,Grade 4,45Test,d48201a6,1,Chicken Ranch Wrap
08-Nov-24,Grade 4,45Test,1ff014ff,1,Chicken Ranch Wrap
08-Nov-24,Grade 4,45Test,584f63b2,1,Hummus (Chickpea Dip) Vegetable Wrap
08-Nov-24,Grade 4,45Test,83b1c7ca,1,Chicken Ranch Wrap
08-Nov-24,Grade 4,45Test,11806112,1,Chicken Ranch Wrap
08-Nov-24,Grade 4,45Test,6ba5d608,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Test,e577c9b5,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Test,c67a3fb9,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Test,ee406a81,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Test,3877364f,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Test,ef2286ae,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Test,b3fafabe,1,Chicken Ranch Wrap
28-Oct-24,Grade 4,45Sample,84ea6db1,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Sample,03166945,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Sample,425e421c,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Sample,bfdf9637,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45Sample,63800804,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45Sample,aa178956,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45Sample,b7821bb9,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45Sample,aae239a9,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45Sample,92431159,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45Sample,f822d101,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45Sample,81defbf2,1,Macaroni and Cheese with Vegetables
29-Oct-24,Grade 4,45Sample,84ea6db1,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 4,45Sample,03166945,1,Soft Shell Black Bean Tacos with Cheese and Vegetables
29-Oct-24,Grade 4,45Sample,f5aed13d,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 4,45Sample,425e421c,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 4,45Sample,bfdf9637,1,Soft Shell Black Bean Tacos with Cheese and Vegetables
29-Oct-24,Grade 4,45Sample,63800804,1,Soft Shell Black Bean Tacos with Cheese and Vegetables
29-Oct-24,Grade 5,45Sample,aa178956,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45Sample,aae239a9,1,Soft Shell Black Bean Tacos with Cheese and Vegetables
29-Oct-24,Grade 5,45Sample,f822d101,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45Sample,adb06a06,1,Soft Chicken Taco with Cheese and Vegetables
30-Oct-24,Grade 4,45Sample,84ea6db1,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 4,45Sample,03166945,1,Baked Potato with Bean Chili Toppings and Vegetables
30-Oct-24,Grade 4,45Sample,425e421c,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 4,45Sample,63800804,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45Sample,aa178956,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45Sample,b7821bb9,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45Sample,aae239a9,1,Baked Potato with Bean Chili Toppings and Vegetables
30-Oct-24,Grade 5,45Sample,f822d101,1,Baked Potato with Bean Chili Toppings and Vegetables
31-Oct-24,Grade 4,45Sample,84ea6db1,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 4,45Sample,03166945,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45Sample,f5aed13d,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45Sample,425e421c,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 4,45Sample,bfdf9637,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45Sample,63800804,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 5,45Sample,aa178956,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 5,45Sample,b7821bb9,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 5,45Sample,aae239a9,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45Sample,505caa05,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 5,45Sample,f822d101,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45Sample,81defbf2,1,Maple Apple French Toast Bake with Apples and Blueberries
01-Nov-24,Grade 4,45Sample,84ea6db1,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Sample,03166945,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Sample,425e421c,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Sample,bfdf9637,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45Sample,63800804,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Sample,aa178956,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Sample,b7821bb9,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 5,45Sample,aae239a9,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Sample,505caa05,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Sample,92431159,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Sample,f822d101,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45Sample,adb06a06,1,Mini Cheese Pizza with Vegetables
04-Nov-24,Grade 4,45Sample,84ea6db1,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45Sample,03166945,1,Pasta with Tomato Lentil Sauce
04-Nov-24,Grade 4,45Sample,425e421c,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45Sample,bfdf9637,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45Sample,63800804,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45Sample,aa178956,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45Sample,b7821bb9,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45Sample,aae239a9,1,Pasta with Tomato Lentil Sauce
04-Nov-24,Grade 5,45Sample,92431159,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45Sample,f822d101,1,Pasta with Tomato Lentil Sauce
04-Nov-24,Grade 5,45Sample,adb06a06,1,Pasta with Tomato Beef Sauce
05-Nov-24,Grade 4,45Sample,84ea6db1,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 4,45Sample,03166945,1,Chickpea Curry with Rice and Vegetables
05-Nov-24,Grade 4,45Sample,425e421c,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 4,45Sample,bfdf9637,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 4,45Sample,63800804,1,Chickpea Curry with Rice and Vegetables
05-Nov-24,Grade 5,45Sample,aa178956,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Sample,b7821bb9,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Sample,1799bc28,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Sample,aae239a9,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Sample,505caa05,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Sample,f822d101,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45Sample,adb06a06,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
06-Nov-24,Grade 4,45Sample,84ea6db1,1,Black Bean Burrito Bowl
06-Nov-24,Grade 4,45Sample,03166945,1,Black Bean Burrito Bowl
06-Nov-24,Grade 4,45Sample,425e421c,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 4,45Sample,bfdf9637,1,Black Bean Burrito Bowl
06-Nov-24,Grade 4,45Sample,63800804,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45Sample,aa178956,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45Sample,aae239a9,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45Sample,92431159,1,Black Bean Burrito Bowl
06-Nov-24,Grade 5,45Sample,f822d101,1,Black Bean Burrito Bowl
07-Nov-24,Grade 4,45Sample,84ea6db1,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 4,45Sample,03166945,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 4,45Sample,425e421c,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 4,45Sample,63800804,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Sample,aa178956,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Sample,aae239a9,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Sample,505caa05,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Sample,f822d101,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45Sample,81defbf2,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
08-Nov-24,Grade 4,45Sample,84ea6db1,1,Chicken Ranch Wrap
08-Nov-24,Grade 4,45Sample,03166945,1,Hummus (Chickpea Dip) Vegetable Wrap
08-Nov-24,Grade 4,45Sample,425e421c,1,Chicken Ranch Wrap
08-Nov-24,Grade 4,45Sample,63800804,1,Hummus (Chickpea Dip) Vegetable Wrap
08-Nov-24,Grade 5,45Sample,aa178956,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Sample,1799bc28,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Sample,aae239a9,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Sample,92431159,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Sample,f822d101,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45Sample,81defbf2,1,Hummus (Chickpea Dip) Vegetable Wrap
08-Nov-24,Grade 5,45Sample,adb06a06,1,Chicken Ranch Wrap
28-Oct-24,Grade 4,45example,a26bbb64,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 4,45example,27cd9d41,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45example,7fd1c597,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 4,45example,b3e1b267,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 4,45example,49ad843d,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45example,f3126e9b,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45example,8718dad6,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45example,626882fd,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45example,10c86a09,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45example,26f781a2,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45example,c04eb504,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45example,d860e233,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45example,00291ee1,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45example,7fcae466,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45example,b7e90bb2,1,Macaroni and Cheese with Vegetables
29-Oct-24,Grade 4,45example,a26bbb64,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 4,45example,27cd9d41,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 4,45example,7fd1c597,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 4,45example,b3e1b267,1,Soft Shell Black Bean Tacos with Cheese and Vegetables
29-Oct-24,Grade 4,45example,49ad843d,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,f3126e9b,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,8718dad6,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,626882fd,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,10c86a09,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,26f781a2,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,c04eb504,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,00291ee1,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,7fcae466,1,Soft Chicken Taco with Cheese and Vegetables
30-Oct-24,Grade 4,45example,a26bbb64,1,Baked Potato with Bean Chili Toppings and Vegetables
30-Oct-24,Grade 4,45example,7fd1c597,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 4,45example,49ad843d,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45example,8718dad6,1,Baked Potato with Bean Chili Toppings and Vegetables
30-Oct-24,Grade 5,45example,626882fd,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45example,26f781a2,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45example,c04eb504,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45example,d860e233,1,Baked Potato with Bean Chili Toppings and Vegetables
30-Oct-24,Grade 5,45example,00291ee1,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45example,7fcae466,1,Baked Potato with Beef Chilli and Vegetables
31-Oct-24,Grade 4,45example,a26bbb64,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 4,45example,27cd9d41,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,45example,7fd1c597,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 4,45example,49ad843d,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 5,45example,8718dad6,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45example,626882fd,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45example,26f781a2,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45example,c04eb504,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45example,00291ee1,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45example,7fcae466,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45example,b7e90bb2,1,Maple Apple French Toast Bake with Apples and Blueberries
01-Nov-24,Grade 4,45example,a26bbb64,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 4,45example,27cd9d41,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45example,7fd1c597,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 4,45example,b3e1b267,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 4,45example,49ad843d,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45example,8718dad6,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 5,45example,d8944106,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45example,626882fd,1,Mini Veggie Pizza with Vegetables and Fruit
